major_special_id,major_code,major_name,major_type,major_level2,major_level3,evaluation_label,is_new_quality_productivity_major,directions,confidence,score,rationale,tier1_examples,tier1_offer_count,tier1_interpretation,tier2_examples,tier2_offer_count,tier2_interpretation,tier3_examples,tier3_offer_count,tier3_interpretation,policy_source_ids,policy_evidence_excerpt,official_major_source,sample_basis,estimation_note,needs_review
8698,120413T,医疗保险,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布2019年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2020年版）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
8759,120414T,养老服务管理,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,湖北文理学院理工学院/湖北/排名1045,1,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布2019年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2020年版）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校；这些层级仅按专业属性和政策证据估算。,是
8824,120415TK,海关检验检疫安全,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布2020年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2021年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
8825,120416TK,海外安全管理,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布2020年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2021年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
8826,120417T,自然资源登记与管理,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布2020年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2021年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
9346,120418T,慈善管理,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布2021年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2022年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
9789,120419TK,航空安防管理,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布2022年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2023年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
9790,120420TK,无障碍管理,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布2022年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2023年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
10132,120421TK,人才发展与管理,本科(普通),管理学,公共管理类,相关,相关,artificial_intelligence;digital_economy,medium,3,专业介绍、课程、就业方向或专业名与政策方向词匹配；教育部目录/备案候选池中可追溯,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;digital_economy。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;digital_economy。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;digital_economy。,ndrc_ai_bidding_2026;ndrc_ai_bidding_2026,artificial_intelligence: 国家发展改革委等部门/2026/人工智能 - 关于加快招标投标领域人工智能推广应用的实施意见(发改法规〔2026〕195号) | digital_economy: 国家发展改革委等部门/2026/数据资源 - ...升级机制，及时更新数据集和知识库，运用招标投标专业数据进行针对性训练，不断优化模型算法，提升模型精准度。要建立用户评价反馈机制，及时收集、处理用户需求，完善应用功能，以用户反馈驱动模型迭代优化。 （十一）健全应用机制。 各地要加强人工智能应用与招标投标全流程各环节的衔接，健全模型生成内容的转化应用机制，保障模型充分发挥作用。坚持技术的辅助性定位，模型生成的结论不替代招标人、招标代理机构、投标人、评标专家等的自主判断，不改变使...,教育部本科目录/备案候选：教育部关于公布2024年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2025年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,否
121304,120422TK,数字公共治理,本科(普通),管理学,公共管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布《普通高等学校本科专业目录（2026年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
314,120501,图书馆学,本科(普通),管理学,图书情报与档案管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,武汉大学/湖北/排名17；湘潭大学/湖南/排名134,2,头部/强研究型高校中有开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
315,120502,档案学,本科(普通),管理学,图书情报与档案管理类,弱相关,相关,artificial_intelligence,low,2,专业介绍、课程、就业方向或专业名与政策方向词匹配；教育部目录/备案候选池中可追溯,中国人民大学/北京/排名6；苏州大学/江苏/排名60,2,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence。,广西民族大学/广西/排名344；苏州城市学院/江苏/排名484；郑州航空工业管理学院/河南/排名498,3,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence。,ndrc_ai_bidding_2026,artificial_intelligence: 国家发展改革委等部门/2026/人工智能 - 关于加快招标投标领域人工智能推广应用的实施意见(发改法规〔2026〕195号),教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
316,120503,信息资源管理,本科(普通),管理学,图书情报与档案管理类,相关,相关,digital_economy;artificial_intelligence,medium,3,专业介绍、课程、就业方向或专业名与政策方向词匹配；教育部目录/备案候选池中可追溯,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,ndrc_ai_bidding_2026;ndrc_ai_bidding_2026,digital_economy: 国家发展改革委等部门/2026/数据资源 - ...升级机制，及时更新数据集和知识库，运用招标投标专业数据进行针对性训练，不断优化模型算法，提升模型精准度。要建立用户评价反馈机制，及时收集、处理用户需求，完善应用功能，以用户反馈驱动模型迭代优化。 （十一）健全应用机制。 各地要加强人工智能应用与招标投标全流程各环节的衔接，健全模型生成内容的转化应用机制，保障模型充分发挥作用。坚持技术的辅助性定位，模型生成的结论不替代招标人、招标代理机构、投标人、评标专家等的自主判断，不改变使... | artificial_intelligence: 国家发展改革委等部门/2026/人工智能 - 关于加快招标投标领域人工智能推广应用的实施意见(发改法规〔2026〕195号),教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知；官方专业目录：国务院学位委员会 教育部关于印发《研究生教育学科专业目录（2022年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,否
121305,120504T,数据资源与数据智能,本科(普通),管理学,图书情报与档案管理类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于公布《普通高等学校本科专业目录（2026年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
317,120601,物流管理,本科(普通),管理学,物流管理与工程类,弱相关,相关,digital_economy,low,2,专业介绍、课程、就业方向或专业名与政策方向词匹配；教育部目录/备案候选池中可追溯,华中科技大学/湖北/排名20；北京交通大学/北京/排名36；南京邮电大学/江苏/排名78；福州大学/福建/排名84；安徽大学/安徽/排名93,6,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,西安邮电大学/陕西/排名126；浙江工商大学/浙江/排名151；广州大学/广东/排名157；上海对外经贸大学/上海/排名180；北京工商大学/北京/排名190,23,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,南京工业职业技术大学/江苏/排名577；上海财经大学浙江学院/浙江/排名851；电子科技大学中山学院/广东/排名856；重庆财经学院/重庆/排名900；苏州科技大学天平学院/江苏/排名1077,16,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy。,ndrc_ai_bidding_2026,digital_economy: 国家发展改革委等部门/2026/数据资源 - ...升级机制，及时更新数据集和知识库，运用招标投标专业数据进行针对性训练，不断优化模型算法，提升模型精准度。要建立用户评价反馈机制，及时收集、处理用户需求，完善应用功能，以用户反馈驱动模型迭代优化。 （十一）健全应用机制。 各地要加强人工智能应用与招标投标全流程各环节的衔接，健全模型生成内容的转化应用机制，保障模型充分发挥作用。坚持技术的辅助性定位，模型生成的结论不替代招标人、招标代理机构、投标人、评标专家等的自主判断，不改变使...,教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,三个层级均找到远程开设样本；样本用于解释层级差异，专业定性仍按专业属性和政策证据判断。,是
318,120602,物流工程,本科(普通),管理学,物流管理与工程类,弱相关,相关,digital_economy,low,2,专业介绍、课程、就业方向或专业名与政策方向词匹配；教育部目录/备案候选池中可追溯,武汉理工大学/湖北/排名58；大连海事大学/辽宁/排名85；长安大学/陕西/排名113；浙江工业大学/浙江/排名116,4,头部/强研究型高校中有开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,安徽工业大学/安徽/排名287；安徽农业大学/安徽/排名335；山东交通学院/山东/排名575；厦门华厦学院/福建/排名1275,4,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,西南交通大学希望学院/四川/排名987,1,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy。,ndrc_ai_bidding_2026,digital_economy: 国家发展改革委等部门/2026/数据资源 - ...升级机制，及时更新数据集和知识库，运用招标投标专业数据进行针对性训练，不断优化模型算法，提升模型精准度。要建立用户评价反馈机制，及时收集、处理用户需求，完善应用功能，以用户反馈驱动模型迭代优化。 （十一）健全应用机制。 各地要加强人工智能应用与招标投标全流程各环节的衔接，健全模型生成内容的转化应用机制，保障模型充分发挥作用。坚持技术的辅助性定位，模型生成的结论不替代招标人、招标代理机构、投标人、评标专家等的自主判断，不改变使...,教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,三个层级均找到远程开设样本；样本用于解释层级差异，专业定性仍按专业属性和政策证据判断。,是
1243,120603T,采购管理,本科(普通),管理学,物流管理与工程类,弱相关,相关,digital_economy,low,2,专业介绍、课程、就业方向或专业名与政策方向词匹配；教育部目录/备案候选池中可追溯,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy。,ndrc_ai_bidding_2026,digital_economy: 国家发展改革委等部门/2026/数据资源 - ...升级机制，及时更新数据集和知识库，运用招标投标专业数据进行针对性训练，不断优化模型算法，提升模型精准度。要建立用户评价反馈机制，及时收集、处理用户需求，完善应用功能，以用户反馈驱动模型迭代优化。 （十一）健全应用机制。 各地要加强人工智能应用与招标投标全流程各环节的衔接，健全模型生成内容的转化应用机制，保障模型充分发挥作用。坚持技术的辅助性定位，模型生成的结论不替代招标人、招标代理机构、投标人、评标专家等的自主判断，不改变使...,教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
8434,120604T,供应链管理,本科(普通),管理学,物流管理与工程类,相关,相关,artificial_intelligence;digital_economy;future_industries,medium,3,专业介绍、课程、就业方向或专业名与政策方向词匹配；教育部目录/备案候选池中可追溯,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;digital_economy;future_industries。,未找到该层级开设样本,0,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;digital_economy;future_industries。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;digital_economy;future_industries。,ndrc_ai_bidding_2026;ndrc_ai_bidding_2026;ndrc_15th_five_year_plan_2026,artificial_intelligence: 国家发展改革委等部门/2026/人工智能 - 关于加快招标投标领域人工智能推广应用的实施意见(发改法规〔2026〕195号) | digital_economy: 国家发展改革委等部门/2026/数据资源 - ...升级机制，及时更新数据集和知识库，运用招标投标专业数据进行针对性训练，不断优化模型算法，提升模型精准度。要建立用户评价反馈机制，及时收集、处理用户需求，完善应用功能，以用户反馈驱动模型迭代优化。 （十一）健全应用机制。 各地要加强人工智能应用与招标投标全流程各环节的衔接，健全模型生成内容的转化应用机制，保障模型充分发挥作用。坚持技术的辅助性定位，模型生成的结论不替代招标人、招标代理机构、投标人、评标专家等的自主判断，不改变使... | future_industries: 国家发展改革委/2026/未来产业 - 第五章 培育壮大新兴产业和未来产业 ................................... 13,教育部本科目录/备案候选：教育部关于公布2017年度普通高等学校本科专业备案和审批结果的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校、区域重点/特色优势高校、普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,否
120701,120701,工业工程,本科(普通),管理学,工业工程类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,清华大学/北京/排名1；上海交通大学/上海/排名3；北京理工大学/北京/排名11；西北工业大学/陕西/排名19；天津大学/天津/排名22,13,头部/强研究型高校中有开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,桂林电子科技大学/广西/排名176；南昌航空大学/江西/排名197；东莞理工学院/广东/排名228；温州大学/浙江/排名253；沈阳工业大学/辽宁/排名265,12,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,未找到该层级开设样本,0,普通应用/职业供给高校中未找到开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：普通应用/职业供给高校；这些层级仅按专业属性和政策证据估算。,是
1244,120702T,标准化工程,本科(普通),管理学,工业工程类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,中国计量大学/浙江/排名183,1,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,广东理工学院/广东/排名1291,1,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校；这些层级仅按专业属性和政策证据估算。,是
1245,120703T,质量管理工程,本科(普通),管理学,工业工程类,否,否,,low,0,未命中已抓取政策方向词、专业类规则或官方新兴候选证据,未找到该层级开设样本,0,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,中国计量大学/浙江/排名183,1,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,南宁学院/广西/排名1052,1,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,,,教育部本科目录/备案候选：教育部关于印发《普通高等学校本科专业目录（2012年）》等文件的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,未找到开设样本的层级：头部/强研究型高校；这些层级仅按专业属性和政策证据估算。,是
320,120801,电子商务,本科(普通),管理学,电子商务类,是,是,digital_economy;artificial_intelligence,high,10,专业名称/专业类直接命中新质生产力方向关键词；所属门类或专业类属于政策方向的基础支撑领域；专业介绍、课程、就业方向或专业名与政策方向词匹配；教育部目录/备案候选池中可追溯,北京邮电大学/北京/排名23；对外经济贸易大学/北京/排名42；东北财经大学/辽宁/排名119；广东工业大学/广东/排名123；成都理工大学/四川/排名163,5,头部/强研究型高校中有开设样本；更偏前沿科研、交叉学科和原创技术供给，方向为digital_economy;artificial_intelligence。,西安邮电大学/陕西/排名126；重庆邮电大学/重庆/排名127；燕山大学/河北/排名133；浙江财经大学/浙江/排名159；成都信息工程大学/四川/排名179,23,区域重点/特色优势高校中有开设样本；更偏工程转化、区域产业链和特色学科建设，方向为digital_economy;artificial_intelligence。,山东管理学院/山东/排名603；许昌学院/河南/排名698；厦门大学嘉庚学院/福建/排名884；成都东软学院/四川/排名985；广东东软学院/广东/排名1020,13,普通应用/职业供给高校中有开设样本；更偏岗位技能、应用场景落地和产业人才供给，方向为digital_economy;artificial_intelligence。,ndrc_ai_bidding_2026;ndrc_ai_bidding_2026,digital_economy: 国家发展改革委等部门/2026/数据资源 - ...升级机制，及时更新数据集和知识库，运用招标投标专业数据进行针对性训练，不断优化模型算法，提升模型精准度。要建立用户评价反馈机制，及时收集、处理用户需求，完善应用功能，以用户反馈驱动模型迭代优化。 （十一）健全应用机制。 各地要加强人工智能应用与招标投标全流程各环节的衔接，健全模型生成内容的转化应用机制，保障模型充分发挥作用。坚持技术的辅助性定位，模型生成的结论不替代招标人、招标代理机构、投标人、评标专家等的自主判断，不改变使... | artificial_intelligence: 国家发展改革委等部门/2026/人工智能 - 关于加快招标投标领域人工智能推广应用的实施意见(发改法规〔2026〕195号),教育部本科目录/备案候选：教育部关于公布2022年度普通高等学校本科专业备案和审批结果及《普通高等学校本科专业目录（2023年）》的通知；官方专业目录：教育部关于印发《职业教育专业目录（2021年）》的通知,远程 edu_school_major 开设关系 + remote_edu_university_three_tiers_20260614.csv 三层院校分类；政策证据来自 policy_evidence_seed_20260612_v5。,三个层级均找到远程开设样本；样本用于解释层级差异，专业定性仍按专业属性和政策证据判断。,否
