special_id,专业代码,专业名称,专业类型,门类/大类,专业类,学校层级,学校层级名称,本层开设数,本层样例学校,升学适配度评分,升学适配度等级,估计平均升学/考研率区间,估计平均保研率区间,公开样本命中记录数,公开样本推免/保研记录数,公开样本覆盖年份数,公开样本年均去清北,公开样本年均去985,公开样本年均去211,公开样本年均去双一流,公开样本最佳去向举例,适配度解读,口径说明
1234,120106TK,保密管理,本科(普通),管理学,管理科学与工程类,2,区域重点/特色优势高校,0,,32,暂无开设样本,28%-55%,2%-10%，有推免资格学校和强专业更高,4,4,1,0,4.00,4.00,4.00,中国海洋大学,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1234,120106TK,保密管理,本科(普通),管理学,管理科学与工程类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,4,4,1,0,4.00,4.00,4.00,中国海洋大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8427,120107T,邮政管理,本科(普通),管理学,管理科学与工程类,1,头部/强研究型高校,0,,32,暂无开设样本,45%-75%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8427,120107T,邮政管理,本科(普通),管理学,管理科学与工程类,2,区域重点/特色优势高校,0,,32,暂无开设样本,28%-55%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8427,120107T,邮政管理,本科(普通),管理学,管理科学与工程类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8428,120108T,大数据管理与应用,本科(普通),管理学,管理科学与工程类,1,头部/强研究型高校,0,,32,暂无开设样本,45%-75%,10%-30%，头部强校/强专业可更高,13,12,2,0,4.00,6.00,6.00,武汉大学、上海外国语大学、中国科学技术信息研究所,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8428,120108T,大数据管理与应用,本科(普通),管理学,管理科学与工程类,2,区域重点/特色优势高校,0,,32,暂无开设样本,28%-55%,2%-10%，有推免资格学校和强专业更高,13,12,2,0,4.00,6.00,6.00,武汉大学、上海外国语大学、中国科学技术信息研究所,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8428,120108T,大数据管理与应用,本科(普通),管理学,管理科学与工程类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,13,12,2,0,4.00,6.00,6.00,武汉大学、上海外国语大学、中国科学技术信息研究所,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8429,120109T,工程审计,本科(普通),管理学,管理科学与工程类,1,头部/强研究型高校,0,,32,暂无开设样本,45%-75%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8429,120109T,工程审计,本科(普通),管理学,管理科学与工程类,2,区域重点/特色优势高校,0,,32,暂无开设样本,28%-55%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8429,120109T,工程审计,本科(普通),管理学,管理科学与工程类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8430,120110T,计算金融,本科(普通),管理学,管理科学与工程类,1,头部/强研究型高校,0,,32,暂无开设样本,45%-75%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8430,120110T,计算金融,本科(普通),管理学,管理科学与工程类,2,区域重点/特色优势高校,0,,32,暂无开设样本,28%-55%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8430,120110T,计算金融,本科(普通),管理学,管理科学与工程类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8687,120111T,应急管理,本科(普通),管理学,管理科学与工程类,1,头部/强研究型高校,0,,32,暂无开设样本,45%-75%,10%-30%，头部强校/强专业可更高,11,0,1,0,0,3.00,3.00,东北财经大学、福州大学,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8687,120111T,应急管理,本科(普通),管理学,管理科学与工程类,2,区域重点/特色优势高校,0,,32,暂无开设样本,28%-55%,2%-10%，有推免资格学校和强专业更高,11,0,1,0,0,3.00,3.00,东北财经大学、福州大学,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8687,120111T,应急管理,本科(普通),管理学,管理科学与工程类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,11,0,1,0,0,3.00,3.00,东北财经大学、福州大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
12,020401,国际经济与贸易,本科(普通),经济学,经济与贸易类,1,头部/强研究型高校,19,浙江大学/浙江/排名7；南京大学/江苏/排名8；武汉大学/湖北/排名17,92,高,45%-75%,10%-30%，头部强校/强专业可更高,79,70,4,0,2.50,12.00,14.25,中国海洋大学、上海财经大学、外交学院、江西师范大学、青岛科技大学、黑龙江科技大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；国际经济与贸易属于经济学方向，综合判断为高；公开去向样本命中79条，已见较好去向包括中国海洋大学、上海财经大学、外交学院、江西师范大学、青岛科技大学、黑龙江科技大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
12,020401,国际经济与贸易,本科(普通),经济学,经济与贸易类,2,区域重点/特色优势高校,52,广东外语外贸大学/广东/排名142；江西财经大学/江西/排名146；广州大学/广东/排名157,78,较高,28%-55%,2%-10%，有推免资格学校和强专业更高,79,70,4,0,2.50,12.00,14.25,中国海洋大学、上海财经大学、外交学院、江西师范大学、青岛科技大学、黑龙江科技大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；国际经济与贸易属于经济学方向，综合判断为较高；公开去向样本命中79条，已见较好去向包括中国海洋大学、上海财经大学、外交学院、江西师范大学、青岛科技大学、黑龙江科技大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
12,020401,国际经济与贸易,本科(普通),经济学,经济与贸易类,3,普通应用/职业供给高校,31,河南财政金融学院/河南/排名513；南京工业职业技术大学/江苏/排名577；山东青年政治学院/山东/排名589,59,中,12%-35%,0%-3%，多数学校无推免或名额很少,79,70,4,0,2.50,12.00,14.25,中国海洋大学、上海财经大学、外交学院、江西师范大学、青岛科技大学、黑龙江科技大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；国际经济与贸易属于经济学方向，综合判断为中；公开去向样本命中79条，已见较好去向包括中国海洋大学、上海财经大学、外交学院、江西师范大学、青岛科技大学、黑龙江科技大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
13,020402,贸易经济,本科(普通),经济学,经济与贸易类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,1,1,1,0,0,1.00,1.00,上海财经大学,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
13,020402,贸易经济,本科(普通),经济学,经济与贸易类,2,区域重点/特色优势高校,5,北京工商大学/北京/排名190；重庆工商大学/重庆/排名321；安徽财经大学/安徽/排名346,60,中,20%-45%,2%-10%，有推免资格学校和强专业更高,1,1,1,0,0,1.00,1.00,上海财经大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；贸易经济属于经济学方向，综合判断为中；公开去向样本命中1条，已见较好去向包括上海财经大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
13,020402,贸易经济,本科(普通),经济学,经济与贸易类,3,普通应用/职业供给高校,1,齐鲁理工学院/山东/排名1134,40,偏低,8%-25%,0%-3%，多数学校无推免或名额很少,1,1,1,0,0,1.00,1.00,上海财经大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；贸易经济属于经济学方向，综合判断为偏低；公开去向样本命中1条，已见较好去向包括上海财经大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9322,020403T,国际经济发展合作,本科(普通),经济学,经济与贸易类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9322,020403T,国际经济发展合作,本科(普通),经济学,经济与贸易类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
9322,020403T,国际经济发展合作,本科(普通),经济学,经济与贸易类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
121278,020404TK,数字贸易,本科(普通),经济学,经济与贸易类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
121278,020404TK,数字贸易,本科(普通),经济学,经济与贸易类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
121278,020404TK,数字贸易,本科(普通),经济学,经济与贸易类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
4,020101,经济学,本科(普通),经济学,经济学类,1,头部/强研究型高校,27,北京大学/北京/排名2；复旦大学/上海/排名4；中国人民大学/北京/排名6,87,高,45%-75%,10%-30%，头部强校/强专业可更高,32,32,3,0,1.33,5.00,5.00,中国海洋大学、上海财经大学、西藏大学、江西师范大学、重庆师范大学、贵州师范大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；经济学属于经济学方向，综合判断为高；公开去向样本命中32条，已见较好去向包括中国海洋大学、上海财经大学、西藏大学、江西师范大学、重庆师范大学、贵州师范大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
4,020101,经济学,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,33,首都经济贸易大学/北京/排名124；江西财经大学/江西/排名146；浙江工商大学/浙江/排名151,72,较高,28%-55%,2%-10%，有推免资格学校和强专业更高,32,32,3,0,1.33,5.00,5.00,中国海洋大学、上海财经大学、西藏大学、江西师范大学、重庆师范大学、贵州师范大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；经济学属于经济学方向，综合判断为较高；公开去向样本命中32条，已见较好去向包括中国海洋大学、上海财经大学、西藏大学、江西师范大学、重庆师范大学、贵州师范大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
4,020101,经济学,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,5,渭南师范学院/陕西/排名672；重庆财经学院/重庆/排名900；广州南方学院/广东/排名1018,51,偏低,12%-35%,0%-3%，多数学校无推免或名额很少,32,32,3,0,1.33,5.00,5.00,中国海洋大学、上海财经大学、西藏大学、江西师范大学、重庆师范大学、贵州师范大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；经济学属于经济学方向，综合判断为偏低；公开去向样本命中32条，已见较好去向包括中国海洋大学、上海财经大学、西藏大学、江西师范大学、重庆师范大学、贵州师范大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
5,020102,经济统计学,本科(普通),经济学,经济学类,1,头部/强研究型高校,2,西南财经大学/四川/排名63；东北财经大学/辽宁/排名119,100,高,45%-75%,10%-30%，头部强校/强专业可更高,12,12,1,0,8.00,8.00,8.00,北京航空航天大学、成都信息工程大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；经济统计学属于经济学方向，综合判断为高；公开去向样本命中12条，已见较好去向包括北京航空航天大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
5,020102,经济统计学,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,10,江西财经大学/江西/排名146；浙江工商大学/浙江/排名151；浙江财经大学/浙江/排名159,86,高,28%-55%,2%-10%，有推免资格学校和强专业更高,12,12,1,0,8.00,8.00,8.00,北京航空航天大学、成都信息工程大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；经济统计学属于经济学方向，综合判断为高；公开去向样本命中12条，已见较好去向包括北京航空航天大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
5,020102,经济统计学,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,2,铜陵学院/安徽/排名838；青岛黄海学院/山东/排名1119,66,中,12%-35%,0%-3%，多数学校无推免或名额很少,12,12,1,0,8.00,8.00,8.00,北京航空航天大学、成都信息工程大学,普通应用/职业供给高校更适合先确认本科层次、考研资格和实践作品/证书，再争取区域双一流或专硕通道；经济统计学属于经济学方向，综合判断为中；公开去向样本命中12条，已见较好去向包括北京航空航天大学、成都信息工程大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1099,020103T,国民经济管理,本科(普通),经济学,经济学类,1,头部/强研究型高校,1,辽宁大学/辽宁/排名104,71,较高,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；国民经济管理属于经济学方向，综合判断为较高；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1099,020103T,国民经济管理,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1099,020103T,国民经济管理,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1100,020104T,资源与环境经济学,本科(普通),经济学,经济学类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,1777,83,5,5.60,39.00,175.00,175.00,清华大学、北京大学、重庆大学、四川大学、吉林大学、中国人民大学,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1100,020104T,资源与环境经济学,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,1777,83,5,5.60,39.00,175.00,175.00,清华大学、北京大学、重庆大学、四川大学、吉林大学、中国人民大学,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1100,020104T,资源与环境经济学,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,1777,83,5,5.60,39.00,175.00,175.00,清华大学、北京大学、重庆大学、四川大学、吉林大学、中国人民大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1101,020105T,商务经济学,本科(普通),经济学,经济学类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1101,020105T,商务经济学,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1101,020105T,商务经济学,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1102,020106T,能源经济,本科(普通),经济学,经济学类,1,头部/强研究型高校,1,重庆大学/重庆/排名43,85,高,45%-75%,10%-30%，头部强校/强专业可更高,5,5,1,0,5.00,5.00,5.00,北京航空航天大学,头部/强研究型高校更适合把该专业走成科研、保研、直博或强校专硕路径；能源经济属于经济学方向，综合判断为高；公开去向样本命中5条，已见较好去向包括北京航空航天大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1102,020106T,能源经济,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,5,5,1,0,5.00,5.00,5.00,北京航空航天大学,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
1102,020106T,能源经济,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,5,5,1,0,5.00,5.00,5.00,北京航空航天大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8318,020107T,劳动经济学,本科(普通),经济学,经济学类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,34,5,2,0,4.00,7.50,7.50,中国人民大学、东北财经大学、对外经济贸易大学、暨南大学、辽宁大学、安徽大学,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8318,020107T,劳动经济学,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,34,5,2,0,4.00,7.50,7.50,中国人民大学、东北财经大学、对外经济贸易大学、暨南大学、辽宁大学、安徽大学,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8318,020107T,劳动经济学,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,34,5,2,0,4.00,7.50,7.50,中国人民大学、东北财经大学、对外经济贸易大学、暨南大学、辽宁大学、安徽大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8319,020108T,经济工程,本科(普通),经济学,经济学类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8319,020108T,经济工程,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,1,合肥大学/安徽/排名429,58,中,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；经济工程属于经济学方向，综合判断为中；公开去向样本暂无稳定命中。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8319,020108T,经济工程,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8320,020109T,数字经济,本科(普通),经济学,经济学类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,316,45,3,3.67,6.33,29.33,31.67,北京大学、华中科技大学、华南师范大学、东北财经大学、浙江工业大学、宁夏大学,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8320,020109T,数字经济,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,1,安徽师范大学/安徽/排名245,77,较高,28%-55%,2%-10%，有推免资格学校和强专业更高,316,45,3,3.67,6.33,29.33,31.67,北京大学、华中科技大学、华南师范大学、东北财经大学、浙江工业大学、宁夏大学,区域重点/特色优势高校适合通过校内强学科、竞赛科研和考研把该专业向上迁移；数字经济属于经济学方向，综合判断为较高；公开去向样本命中316条，已见较好去向包括北京大学、华中科技大学、华南师范大学、东北财经大学、浙江工业大学、宁夏大学。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
8320,020109T,数字经济,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,316,45,3,3.67,6.33,29.33,31.67,北京大学、华中科技大学、华南师范大学、东北财经大学、浙江工业大学、宁夏大学,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
121275,020110TK,低空经济与管理,本科(普通),经济学,经济学类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
121275,020110TK,低空经济与管理,本科(普通),经济学,经济学类,2,区域重点/特色优势高校,0,,32,暂无开设样本,20%-45%,2%-10%，有推免资格学校和强专业更高,0,0,0,0,0,0,0,,第2层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
121275,020110TK,低空经济与管理,本科(普通),经济学,经济学类,3,普通应用/职业供给高校,0,,32,暂无开设样本,8%-25%,0%-3%，多数学校无推免或名额很少,0,0,0,0,0,0,0,,第3层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
121276,020111T,资源环境审计,本科(普通),经济学,经济学类,1,头部/强研究型高校,0,,32,暂无开设样本,35%-60%,10%-30%，头部强校/强专业可更高,0,0,0,0,0,0,0,,第1层未匹配到该专业开设样本，升学适配度不单独评价；可参考其他层级样本。,升学/保研率为经验估计区间；清北/985/211/双一流为本地公开抓取样本年均命中数，不等同于官方全量升学率。
